@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
5186,57785,10068,56046,11952,0.82423,0.85162,0.507639,0.85162,0.492361,0.636104,0.837911,1.016362,0.373846
5187,57783,10070,56045,11953,0.824215,0.851591,0.507634,0.851591,0.492366,0.636093,0.837889,1.016353,0.373861
5188,57783,10070,56044,11954,0.824201,0.851591,0.507639,0.851591,0.492361,0.636096,0.837881,1.016362,0.373913
5189,57782,10071,56044,11954,0.824201,0.851576,0.507634,0.851576,0.492366,0.636089,0.837874,1.016354,0.373953
5190,57782,10071,56043,11955,0.824186,0.851576,0.507639,0.851576,0.492361,0.636092,0.837866,1.016363,0.373971
5191,57781,10072,56043,11955,0.824186,0.851561,0.507635,0.851561,0.492365,0.636085,0.837859,1.016354,0.374
5192,57775,10078,56037,11961,0.824098,0.851473,0.507635,0.851473,0.492365,0.636061,0.837771,1.016356,0.374013
5193,57775,10078,56036,11962,0.824083,0.851473,0.50764,0.851473,0.49236,0.636064,0.837763,1.016365,0.374016
5194,57774,10079,56036,11962,0.824083,0.851458,0.507636,0.851458,0.492364,0.636057,0.837756,1.016356,0.374026
5195,57774,10079,56035,11963,0.824068,0.851458,0.50764,0.851458,0.49236,0.63606,0.837749,1.016365,0.374074
5196,57773,10080,56034,11964,0.824054,0.851444,0.50764,0.851444,0.49236,0.636056,0.837734,1.016365,0.374082
5197,57773,10080,56033,11965,0.824039,0.851444,0.507645,0.851444,0.492355,0.63606,0.837727,1.016374,0.374091
5198,57773,10080,56032,11966,0.824024,0.851444,0.507649,0.851444,0.492351,0.636063,0.837719,1.016383,0.374111
5199,57772,10081,56032,11966,0.824024,0.851429,0.507645,0.851429,0.492355,0.636056,0.837712,1.016374,0.374118
5200,57770,10083,56032,11966,0.824024,0.851399,0.507636,0.851399,0.492364,0.636041,0.837697,1.016357,0.374118
5201,57769,10084,56032,11966,0.824024,0.851385,0.507632,0.851385,0.492368,0.636033,0.83769,1.016348,0.374128
5202,57769,10084,56031,11967,0.82401,0.851385,0.507636,0.851385,0.492364,0.636037,0.837682,1.016357,0.374128
5203,57768,10085,56031,11967,0.82401,0.85137,0.507632,0.85137,0.492368,0.636029,0.837675,1.016349,0.374141
5204,57768,10085,56030,11968,0.823995,0.85137,0.507636,0.85137,0.492364,0.636033,0.837668,1.016357,0.374169
5205,57767,10086,56030,11968,0.823995,0.851355,0.507632,0.851355,0.492368,0.636025,0.83766,1.016349,0.374177
5206,57766,10087,56030,11968,0.823995,0.85134,0.507628,0.85134,0.492372,0.636018,0.837653,1.01634,0.374193
5207,57766,10087,56029,11969,0.82398,0.85134,0.507632,0.85134,0.492368,0.636021,0.837646,1.016349,0.374256
5208,57765,10088,56029,11969,0.82398,0.851326,0.507628,0.851326,0.492372,0.636014,0.837638,1.01634,0.374286
5209,57758,10095,56023,11975,0.823892,0.851222,0.507624,0.851222,0.492376,0.635982,0.837543,1.016333,0.374303
5210,57758,10095,56022,11976,0.823877,0.851222,0.507629,0.851222,0.492371,0.635986,0.837535,1.016342,0.374305
5211,57758,10095,56021,11977,0.823862,0.851222,0.507633,0.851222,0.492367,0.635989,0.837528,1.016351,0.374325
5212,57758,10095,56020,11978,0.823848,0.851222,0.507638,0.851222,0.492362,0.635993,0.837521,1.01636,0.374326
5213,57757,10096,56020,11978,0.823848,0.851208,0.507633,0.851208,0.492367,0.635985,0.837513,1.016352,0.374333
5214,57756,10097,56019,11979,0.823833,0.851193,0.507633,0.851193,0.492367,0.635981,0.837498,1.016352,0.374342
5215,57755,10098,56019,11979,0.823833,0.851178,0.507629,0.851178,0.492371,0.635974,0.837491,1.016343,0.374342
5216,57755,10098,56018,11980,0.823818,0.851178,0.507634,0.851178,0.492366,0.635977,0.837484,1.016352,0.374364
5217,57755,10098,56017,11981,0.823804,0.851178,0.507638,0.851178,0.492362,0.635981,0.837476,1.016361,0.374412
5218,57755,10098,56016,11982,0.823789,0.851178,0.507643,0.851178,0.492357,0.635984,0.837469,1.01637,0.374416
5219,57755,10098,56015,11983,0.823774,0.851178,0.507647,0.851178,0.492353,0.635988,0.837462,1.016379,0.374428
5220,57754,10099,56015,11983,0.823774,0.851164,0.507643,0.851164,0.492357,0.63598,0.837454,1.01637,0.374432
5221,57754,10099,56014,11984,0.82376,0.851164,0.507647,0.851164,0.492353,0.635984,0.837447,1.016379,0.374444
5222,57754,10099,56012,11986,0.82373,0.851164,0.507656,0.851164,0.492344,0.635991,0.837432,1.016397,0.37446
5223,57753,10100,56012,11986,0.82373,0.851149,0.507652,0.851149,0.492348,0.635983,0.837425,1.016388,0.374479
5224,57753,10100,56011,11987,0.823715,0.851149,0.507656,0.851149,0.492344,0.635987,0.837417,1.016397,0.3745
5225,57753,10100,56010,11988,0.823701,0.851149,0.507661,0.851149,0.492339,0.63599,0.83741,1.016406,0.374545
5226,57749,10104,56010,11988,0.823701,0.85109,0.507643,0.85109,0.492357,0.63596,0.837381,1.016372,0.374554
5227,57748,10105,56010,11988,0.823701,0.851075,0.507639,0.851075,0.492361,0.635953,0.837373,1.016363,0.3746
5228,57748,10105,56009,11989,0.823686,0.851075,0.507643,0.851075,0.492357,0.635956,0.837366,1.016372,0.374632
5229,57747,10106,56009,11989,0.823686,0.85106,0.507639,0.85106,0.492361,0.635949,0.837359,1.016363,0.374638
5230,57746,10107,56009,11989,0.823686,0.851046,0.507635,0.851046,0.492365,0.635941,0.837351,1.016354,0.374667
5231,57746,10107,56008,11990,0.823671,0.851046,0.507639,0.851046,0.492361,0.635945,0.837344,1.016363,0.374667
5232,57742,10111,56007,11991,0.823657,0.850987,0.507626,0.850987,0.492374,0.635918,0.837307,1.016338,0.374701
5233,57741,10112,56007,11991,0.823657,0.850972,0.507622,0.850972,0.492378,0.635911,0.8373,1.016329,0.374706
5234,57741,10112,56006,11992,0.823642,0.850972,0.507627,0.850972,0.492373,0.635914,0.837292,1.016338,0.374717
5235,57741,10112,56005,11993,0.823627,0.850972,0.507631,0.850972,0.492369,0.635918,0.837285,1.016347,0.374737
5236,57740,10113,56005,11993,0.823627,0.850957,0.507627,0.850957,0.492373,0.63591,0.837278,1.016338,0.374762
5237,57740,10113,56004,11994,0.823612,0.850957,0.507631,0.850957,0.492369,0.635914,0.83727,1.016347,0.374783
5238,57737,10116,56004,11994,0.823612,0.850913,0.507618,0.850913,0.492382,0.635891,0.837248,1.016321,0.374805
5239,57737,10116,56003,11995,0.823598,0.850913,0.507623,0.850913,0.492377,0.635895,0.837241,1.01633,0.374815
5240,57737,10116,56001,11997,0.823568,0.850913,0.507632,0.850913,0.492368,0.635902,0.837226,1.016348,0.374839
5241,57737,10116,56000,11998,0.823554,0.850913,0.507636,0.850913,0.492364,0.635905,0.837219,1.016357,0.374857
5242,57737,10116,55999,11999,0.823539,0.850913,0.507641,0.850913,0.492359,0.635909,0.837211,1.016366,0.374865
5243,57737,10116,55998,12000,0.823524,0.850913,0.507645,0.850913,0.492355,0.635912,0.837204,1.016375,0.374873
5244,57737,10116,55997,12001,0.82351,0.850913,0.507649,0.850913,0.492351,0.635916,0.837197,1.016384,0.374909
5245,57737,10116,55996,12002,0.823495,0.850913,0.507654,0.850913,0.492346,0.635919,0.837189,1.016393,0.374928
5246,57737,10116,55995,12003,0.82348,0.850913,0.507658,0.850913,0.492342,0.635923,0.837182,1.016402,0.374933
5247,57737,10116,55994,12004,0.823465,0.850913,0.507663,0.850913,0.492337,0.635926,0.837175,1.01641,0.37499
5248,57737,10116,55993,12005,0.823451,0.850913,0.507667,0.850913,0.492333,0.63593,0.837167,1.016419,0.374991
5249,57736,10117,55993,12005,0.823451,0.850898,0.507663,0.850898,0.492337,0.635922,0.83716,1.016411,0.374994
5250,57736,10117,55992,12006,0.823436,0.850898,0.507667,0.850898,0.492333,0.635926,0.837152,1.01642,0.375
5251,57706,10147,55955,12043,0.822892,0.850456,0.507703,0.850456,0.492297,0.63583,0.836659,1.01649,0.375013
5252,57706,10147,55954,12044,0.822877,0.850456,0.507707,0.850456,0.492293,0.635833,0.836652,1.016499,0.375015
5253,57705,10148,55954,12044,0.822877,0.850441,0.507703,0.850441,0.492297,0.635826,0.836645,1.016491,0.375093
5254,57705,10148,55953,12045,0.822862,0.850441,0.507707,0.850441,0.492293,0.635829,0.836637,1.0165,0.375111
5255,57704,10149,55953,12045,0.822862,0.850427,0.507703,0.850427,0.492297,0.635822,0.83663,1.016491,0.375128
5256,57704,10149,55952,12046,0.822848,0.850427,0.507707,0.850427,0.492293,0.635825,0.836622,1.0165,0.375132
5257,57704,10149,55951,12047,0.822833,0.850427,0.507712,0.850427,0.492288,0.635829,0.836615,1.016509,0.375139
5258,57703,10150,55951,12047,0.822833,0.850412,0.507708,0.850412,0.492292,0.635821,0.836608,1.0165,0.375152
5259,57702,10151,55951,12047,0.822833,0.850397,0.507703,0.850397,0.492297,0.635814,0.8366,1.016491,0.375161
5260,57701,10152,55951,12047,0.822833,0.850382,0.507699,0.850382,0.492301,0.635806,0.836593,1.016483,0.375219
5261,57700,10153,55951,12047,0.822833,0.850368,0.507695,0.850368,0.492305,0.635799,0.836586,1.016474,0.375226
5262,57699,10154,55951,12047,0.822833,0.850353,0.50769,0.850353,0.49231,0.635791,0.836578,1.016465,0.375238
5263,57698,10155,55951,12047,0.822833,0.850338,0.507686,0.850338,0.492314,0.635784,0.836571,1.016457,0.375238
5264,57697,10156,55951,12047,0.822833,0.850323,0.507682,0.850323,0.492318,0.635776,0.836564,1.016448,0.375263
5265,57696,10157,55950,12048,0.822818,0.850309,0.507682,0.850309,0.492318,0.635772,0.836549,1.016448,0.375294
5266,57694,10159,55947,12051,0.822774,0.850279,0.507686,0.850279,0.492314,0.635768,0.836512,1.016458,0.375297
5267,57694,10159,55946,12052,0.822759,0.850279,0.507691,0.850279,0.492309,0.635771,0.836505,1.016467,0.375302
5268,57694,10159,55945,12053,0.822745,0.850279,0.507695,0.850279,0.492305,0.635775,0.836497,1.016476,0.375321
5269,57694,10159,55944,12054,0.82273,0.850279,0.5077,0.850279,0.4923,0.635778,0.83649,1.016485,0.375328
5270,57694,10159,55943,12055,0.822715,0.850279,0.507704,0.850279,0.492296,0.635782,0.836483,1.016494,0.375333
5271,57694,10159,55942,12056,0.822701,0.850279,0.507709,0.850279,0.492291,0.635785,0.836475,1.016503,0.375333
5272,57693,10160,55942,12056,0.822701,0.850265,0.507704,0.850265,0.492296,0.635778,0.836468,1.016494,0.375342
5273,57693,10160,55941,12057,0.822686,0.850265,0.507709,0.850265,0.492291,0.635781,0.836461,1.016503,0.375342
5274,57692,10161,55941,12057,0.822686,0.85025,0.507705,0.85025,0.492295,0.635774,0.836453,1.016494,0.375385
5275,57691,10162,55940,12058,0.822671,0.850235,0.507705,0.850235,0.492295,0.63577,0.836438,1.016494,0.3754
5276,57691,10162,55939,12059,0.822657,0.850235,0.507709,0.850235,0.492291,0.635773,0.836431,1.016503,0.375438
5277,57691,10162,55938,12060,0.822642,0.850235,0.507714,0.850235,0.492286,0.635777,0.836424,1.016512,0.375455
5278,57690,10163,55937,12061,0.822627,0.85022,0.507714,0.85022,0.492286,0.635773,0.836409,1.016513,0.3755
5279,57690,10163,55936,12062,0.822612,0.85022,0.507718,0.85022,0.492282,0.635776,0.836402,1.016522,0.375512
5280,57689,10164,55936,12062,0.822612,0.850206,0.507714,0.850206,0.492286,0.635769,0.836394,1.016513,0.375546
5281,57688,10165,55936,12062,0.822612,0.850191,0.50771,0.850191,0.49229,0.635761,0.836387,1.016504,0.375556
5282,57687,10166,55936,12062,0.822612,0.850176,0.507705,0.850176,0.492295,0.635753,0.83638,1.016496,0.375556
5283,57682,10171,55931,12067,0.822539,0.850102,0.507706,0.850102,0.492294,0.635733,0.836306,1.016497,0.375565
5284,57682,10171,55930,12068,0.822524,0.850102,0.50771,0.850102,0.49229,0.635737,0.836299,1.016506,0.375589
5285,57681,10172,55930,12068,0.822524,0.850088,0.507706,0.850088,0.492294,0.635729,0.836291,1.016497,0.375595
5286,57681,10172,55929,12069,0.822509,0.850088,0.507711,0.850088,0.492289,0.635733,0.836284,1.016506,0.375622
5287,57681,10172,55928,12070,0.822495,0.850088,0.507715,0.850088,0.492285,0.635736,0.836277,1.016515,0.375626
5288,57681,10172,55927,12071,0.82248,0.850088,0.50772,0.850088,0.49228,0.63574,0.836269,1.016524,0.375641
5289,57681,10172,55926,12072,0.822465,0.850088,0.507724,0.850088,0.492276,0.635743,0.836262,1.016533,0.375645
5290,57681,10172,55925,12073,0.822451,0.850088,0.507728,0.850088,0.492272,0.635747,0.836254,1.016542,0.375652
5291,57681,10172,55924,12074,0.822436,0.850088,0.507733,0.850088,0.492267,0.63575,0.836247,1.016551,0.375652
5292,57681,10172,55923,12075,0.822421,0.850088,0.507737,0.850088,0.492263,0.635754,0.83624,1.01656,0.375667
5293,57680,10173,55923,12075,0.822421,0.850073,0.507733,0.850073,0.492267,0.635746,0.836232,1.016551,0.375706
5294,57680,10173,55922,12076,0.822407,0.850073,0.507738,0.850073,0.492262,0.63575,0.836225,1.01656,0.375714
5295,57678,10175,55921,12077,0.822392,0.850043,0.507733,0.850043,0.492267,0.635738,0.836203,1.016552,0.375721
5296,57678,10175,55920,12078,0.822377,0.850043,0.507738,0.850043,0.492262,0.635742,0.836196,1.016561,0.37574
5297,57678,10175,55919,12079,0.822362,0.850043,0.507742,0.850043,0.492258,0.635745,0.836188,1.01657,0.375764
5298,57678,10175,55918,12080,0.822348,0.850043,0.507747,0.850043,0.492253,0.635749,0.836181,1.016579,0.375769
5299,57678,10175,55917,12081,0.822333,0.850043,0.507751,0.850043,0.492249,0.635752,0.836173,1.016587,0.375784
5300,57677,10176,55917,12081,0.822333,0.850029,0.507747,0.850029,0.492253,0.635745,0.836166,1.016579,0.375789
5301,57676,10177,55917,12081,0.822333,0.850014,0.507743,0.850014,0.492257,0.635737,0.836159,1.01657,0.375824
5302,57676,10177,55916,12082,0.822318,0.850014,0.507747,0.850014,0.492253,0.635741,0.836151,1.016579,0.375831
5303,57675,10178,55916,12082,0.822318,0.849999,0.507743,0.849999,0.492257,0.635733,0.836144,1.01657,0.375833
5304,57674,10179,55915,12083,0.822304,0.849985,0.507743,0.849985,0.492257,0.635729,0.836129,1.016571,0.375849
5305,57673,10180,55915,12083,0.822304,0.84997,0.507738,0.84997,0.492262,0.635722,0.836122,1.016562,0.375854
5306,57673,10180,55914,12084,0.822289,0.84997,0.507743,0.84997,0.492257,0.635725,0.836115,1.016571,0.375861
5307,57673,10180,55913,12085,0.822274,0.84997,0.507747,0.84997,0.492253,0.635729,0.836107,1.01658,0.375873
5308,57673,10180,55912,12086,0.822259,0.84997,0.507752,0.84997,0.492248,0.635732,0.8361,1.016589,0.375879
5309,57673,10180,55911,12087,0.822245,0.84997,0.507756,0.84997,0.492244,0.635736,0.836092,1.016598,0.375882
5310,57673,10180,55910,12088,0.82223,0.84997,0.507761,0.84997,0.492239,0.635739,0.836085,1.016607,0.375882
5311,57672,10181,55910,12088,0.82223,0.849955,0.507757,0.849955,0.492243,0.635732,0.836078,1.016598,0.375886
5312,57672,10181,55909,12089,0.822215,0.849955,0.507761,0.849955,0.492239,0.635735,0.83607,1.016607,0.37589
5313,57672,10181,55908,12090,0.822201,0.849955,0.507765,0.849955,0.492235,0.635739,0.836063,1.016616,0.375897
5314,57671,10182,55908,12090,0.822201,0.84994,0.507761,0.84994,0.492239,0.635731,0.836056,1.016607,0.375901
5315,57670,10183,55908,12090,0.822201,0.849926,0.507757,0.849926,0.492243,0.635724,0.836048,1.016599,0.375918
5316,57669,10184,55907,12091,0.822186,0.849911,0.507757,0.849911,0.492243,0.63572,0.836034,1.016599,0.375925
5317,57669,10184,55906,12092,0.822171,0.849911,0.507761,0.849911,0.492239,0.635723,0.836026,1.016608,0.375958
5318,57668,10185,55906,12092,0.822171,0.849896,0.507757,0.849896,0.492243,0.635716,0.836019,1.016599,0.375964
5319,57667,10186,55906,12092,0.822171,0.849881,0.507753,0.849881,0.492247,0.635708,0.836012,1.01659,0.375965
5320,57666,10187,55906,12092,0.822171,0.849867,0.507748,0.849867,0.492252,0.635701,0.836004,1.016582,0.375974
5321,57665,10188,55906,12092,0.822171,0.849852,0.507744,0.849852,0.492256,0.635693,0.835997,1.016573,0.376
5322,57643,10210,55883,12115,0.821833,0.849528,0.507752,0.849528,0.492248,0.635608,0.835666,1.016588,0.376026
5323,57642,10211,55883,12115,0.821833,0.849513,0.507747,0.849513,0.492253,0.635601,0.835658,1.016579,0.376085
5324,57641,10212,55883,12115,0.821833,0.849498,0.507743,0.849498,0.492257,0.635593,0.835651,1.016571,0.376104
5325,57640,10213,55883,12115,0.821833,0.849483,0.507739,0.849483,0.492261,0.635586,0.835643,1.016562,0.376129
5326,57639,10214,55883,12115,0.821833,0.849469,0.507734,0.849469,0.492266,0.635578,0.835636,1.016553,0.376131
5327,57639,10214,55882,12116,0.821818,0.849469,0.507739,0.849469,0.492261,0.635582,0.835629,1.016562,0.37616
5328,57638,10215,55882,12116,0.821818,0.849454,0.507734,0.849454,0.492266,0.635574,0.835621,1.016554,0.37619
5329,57638,10215,55880,12118,0.821789,0.849454,0.507743,0.849454,0.492257,0.635581,0.835607,1.016572,0.376205
5330,57637,10216,55880,12118,0.821789,0.849439,0.507739,0.849439,0.492261,0.635574,0.835599,1.016563,0.376207
5331,57637,10216,55879,12119,0.821774,0.849439,0.507743,0.849439,0.492257,0.635577,0.835592,1.016572,0.37622
5332,57637,10216,55878,12120,0.821759,0.849439,0.507748,0.849439,0.492252,0.635581,0.835585,1.016581,0.37625
5333,57636,10217,55878,12120,0.821759,0.849424,0.507744,0.849424,0.492256,0.635573,0.835577,1.016572,0.376264
5334,57636,10217,55877,12121,0.821745,0.849424,0.507748,0.849424,0.492252,0.635577,0.83557,1.016581,0.376279
5335,57636,10217,55876,12122,0.82173,0.849424,0.507752,0.849424,0.492248,0.63558,0.835562,1.01659,0.376296
5336,57636,10217,55875,12123,0.821715,0.849424,0.507757,0.849424,0.492243,0.635584,0.835555,1.016599,0.376296
5337,57635,10218,55875,12123,0.821715,0.84941,0.507753,0.84941,0.492247,0.635576,0.835548,1.01659,0.3763
5338,57635,10218,55874,12124,0.821701,0.84941,0.507757,0.84941,0.492243,0.63558,0.83554,1.016599,0.376303
5339,57634,10219,55874,12124,0.821701,0.849395,0.507753,0.849395,0.492247,0.635572,0.835533,1.016591,0.376325
5340,57633,10220,55874,12124,0.821701,0.84938,0.507748,0.84938,0.492252,0.635565,0.835526,1.016582,0.376333
5341,57633,10220,55872,12126,0.821671,0.84938,0.507757,0.84938,0.492243,0.635572,0.835511,1.0166,0.376346
5342,57632,10221,55872,12126,0.821671,0.849366,0.507753,0.849366,0.492247,0.635564,0.835504,1.016591,0.376364
5343,57631,10222,55872,12126,0.821671,0.849351,0.507749,0.849351,0.492251,0.635557,0.835496,1.016582,0.376364
5344,57625,10228,55869,12129,0.821627,0.849262,0.507736,0.849262,0.492264,0.635522,0.83543,1.016557,0.3764
5345,57624,10229,55869,12129,0.821627,0.849248,0.507732,0.849248,0.492268,0.635514,0.835423,1.016549,0.376429
5346,57623,10230,55869,12129,0.821627,0.849233,0.507727,0.849233,0.492273,0.635507,0.835415,1.01654,0.376429
5347,57623,10230,55868,12130,0.821612,0.849233,0.507732,0.849233,0.492268,0.63551,0.835408,1.016549,0.376458
5348,57622,10231,55868,12130,0.821612,0.849218,0.507728,0.849218,0.492272,0.635503,0.835401,1.01654,0.376471
5349,57619,10234,55867,12131,0.821598,0.849174,0.507719,0.849174,0.492281,0.635484,0.835371,1.016523,0.376487
5350,57619,10234,55866,12132,0.821583,0.849174,0.507723,0.849174,0.492277,0.635487,0.835364,1.016532,0.376488
5351,57619,10234,55865,12133,0.821568,0.849174,0.507728,0.849174,0.492272,0.635491,0.835356,1.016541,0.376499
5352,57619,10234,55864,12134,0.821554,0.849174,0.507732,0.849174,0.492268,0.635494,0.835349,1.01655,0.3765
5353,57619,10234,55862,12136,0.821524,0.849174,0.507741,0.849174,0.492259,0.635501,0.835334,1.016568,0.376521
5354,57619,10234,55861,12137,0.821509,0.849174,0.507746,0.849174,0.492254,0.635505,0.835327,1.016577,0.376526
5355,57618,10235,55861,12137,0.821509,0.849159,0.507742,0.849159,0.492258,0.635497,0.83532,1.016568,0.376539
5356,57618,10235,55860,12138,0.821495,0.849159,0.507746,0.849159,0.492254,0.635501,0.835312,1.016577,0.376552
5357,57617,10236,55859,12139,0.82148,0.849144,0.507746,0.849144,0.492254,0.635497,0.835297,1.016577,0.376559
5358,57616,10237,55859,12139,0.82148,0.84913,0.507742,0.84913,0.492258,0.635489,0.83529,1.016569,0.376568
5359,57616,10237,55858,12140,0.821465,0.84913,0.507746,0.84913,0.492254,0.635493,0.835283,1.016578,0.376571
5360,57616,10237,55857,12141,0.821451,0.84913,0.507751,0.84913,0.492249,0.635496,0.835275,1.016587,0.376572
5361,57616,10237,55856,12142,0.821436,0.84913,0.507755,0.84913,0.492245,0.6355,0.835268,1.016595,0.376615
5362,57616,10237,55855,12143,0.821421,0.84913,0.50776,0.84913,0.49224,0.635503,0.835261,1.016604,0.376636
5363,57615,10238,55855,12143,0.821421,0.849115,0.507755,0.849115,0.492245,0.635496,0.835253,1.016596,0.376641
5364,57615,10238,55854,12144,0.821407,0.849115,0.50776,0.849115,0.49224,0.635499,0.835246,1.016605,0.376651
5365,57615,10238,55853,12145,0.821392,0.849115,0.507764,0.849115,0.492236,0.635503,0.835239,1.016614,0.376651
5366,57615,10238,55852,12146,0.821377,0.849115,0.507769,0.849115,0.492231,0.635506,0.835231,1.016623,0.376667
5367,57608,10245,55841,12157,0.821215,0.849012,0.507788,0.849012,0.492212,0.635492,0.835099,1.01666,0.376667
5368,57598,10255,55831,12167,0.821068,0.848864,0.507789,0.848864,0.492211,0.635452,0.834952,1.016663,0.376686
5369,57597,10256,55831,12167,0.821068,0.84885,0.507785,0.84885,0.492215,0.635444,0.834944,1.016654,0.37669
5370,57596,10257,55831,12167,0.821068,0.848835,0.50778,0.848835,0.49222,0.635437,0.834937,1.016646,0.376724
5371,57596,10257,55830,12168,0.821054,0.848835,0.507785,0.848835,0.492215,0.63544,0.834929,1.016655,0.37673
