@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
931,4065,63788,1986,66012,0.029207,0.059909,0.67179,0.059909,0.32821,0.110008,0.044541,1.345015,0.7
932,4023,63830,1963,66035,0.028868,0.05929,0.672068,0.05929,0.327932,0.108967,0.044063,1.345573,0.700935
933,3988,63865,1940,66058,0.02853,0.058774,0.67274,0.058774,0.32726,0.108104,0.043636,1.346917,0.701299
934,3957,63896,1928,66070,0.028354,0.058317,0.672387,0.058317,0.327613,0.107326,0.04332,1.346212,0.701357
935,3807,64046,1860,66138,0.027354,0.056107,0.671784,0.056107,0.328216,0.103564,0.041715,1.345004,0.701493
936,3765,64088,1830,66168,0.026913,0.055488,0.672922,0.055488,0.327078,0.102522,0.041185,1.347283,0.701754
937,3733,64120,1822,66176,0.026795,0.055016,0.672007,0.055016,0.327993,0.101706,0.04089,1.34545,0.701923
938,3656,64197,1794,66204,0.026383,0.053881,0.670826,0.053881,0.329174,0.09975,0.040117,1.343085,0.703448
939,3608,64245,1767,66231,0.025986,0.053174,0.671256,0.053174,0.328744,0.098542,0.039565,1.343946,0.704174
940,3416,64437,1685,66313,0.02478,0.050344,0.669673,0.050344,0.330327,0.093648,0.037548,1.340776,0.705882
941,3379,64474,1651,66347,0.02428,0.049799,0.671769,0.049799,0.328231,0.092724,0.037026,1.344974,0.70625
942,3332,64521,1628,66370,0.023942,0.049106,0.671774,0.049106,0.328226,0.091522,0.036511,1.344984,0.706522
943,3302,64551,1605,66393,0.023604,0.048664,0.672916,0.048664,0.327084,0.090764,0.03612,1.34727,0.707182
944,3245,64608,1568,66430,0.02306,0.047824,0.674216,0.047824,0.325784,0.089313,0.035429,1.349872,0.707547
945,3210,64643,1544,66454,0.022707,0.047308,0.675221,0.047308,0.324779,0.088421,0.034994,1.351885,0.707602
946,3151,64702,1519,66479,0.022339,0.046439,0.674732,0.046439,0.325268,0.086897,0.034376,1.350907,0.708333
947,3141,64712,1514,66484,0.022265,0.046291,0.674758,0.046291,0.325242,0.086639,0.034265,1.350959,0.710197
948,2968,64885,1417,66581,0.020839,0.043742,0.676853,0.043742,0.323147,0.082173,0.032278,1.355152,0.711628
949,2908,64945,1386,66612,0.020383,0.042857,0.677224,0.042857,0.322776,0.080613,0.031608,1.355895,0.714286
950,2866,64987,1371,66627,0.020162,0.042238,0.676422,0.042238,0.323578,0.079512,0.031189,1.354289,0.715719
951,2760,65093,1306,66692,0.019206,0.040676,0.6788,0.040676,0.3212,0.076753,0.02993,1.35905,0.717213
952,2688,65165,1265,66733,0.018603,0.039615,0.67999,0.039615,0.32001,0.074868,0.029098,1.361433,0.717949
953,2652,65201,1253,66745,0.018427,0.039084,0.679129,0.039084,0.320871,0.073915,0.028745,1.35971,0.71831
954,2625,65228,1232,66766,0.018118,0.038687,0.680581,0.038687,0.319419,0.073212,0.028391,1.362616,0.71875
955,2621,65232,1224,66774,0.018001,0.038628,0.681664,0.038628,0.318336,0.073112,0.028303,1.364786,0.719512
956,2610,65243,1212,66786,0.017824,0.038466,0.682889,0.038466,0.317111,0.072829,0.028134,1.367236,0.719626
957,2572,65281,1202,66796,0.017677,0.037905,0.681505,0.037905,0.318495,0.071816,0.02778,1.364466,0.72
958,2523,65330,1166,66832,0.017148,0.037183,0.683925,0.037183,0.316075,0.070532,0.027155,1.369312,0.720755
959,2434,65419,1125,66873,0.016545,0.035872,0.6839,0.035872,0.3161,0.068168,0.026198,1.369261,0.721212
960,2383,65470,1102,66896,0.016206,0.03512,0.683788,0.03512,0.316212,0.066809,0.025653,1.369037,0.721311
961,2355,65498,1082,66916,0.015912,0.034707,0.685191,0.034707,0.314809,0.066068,0.0253,1.371845,0.723077
962,2339,65514,1070,66928,0.015736,0.034472,0.686125,0.034472,0.313875,0.065645,0.025094,1.373716,0.725
963,2301,65552,1048,66950,0.015412,0.033912,0.687071,0.033912,0.312929,0.064633,0.024652,1.37561,0.72549
964,2288,65565,1042,66956,0.015324,0.03372,0.687087,0.03372,0.312913,0.064285,0.024512,1.375642,0.725664
965,2255,65598,1023,66975,0.015045,0.033234,0.687919,0.033234,0.312081,0.063404,0.024129,1.377309,0.72619
966,2192,65661,999,66999,0.014692,0.032305,0.686932,0.032305,0.313068,0.061708,0.023489,1.375332,0.726563
967,2150,65703,979,67019,0.014397,0.031686,0.68712,0.031686,0.31288,0.060579,0.023033,1.375709,0.727273
968,2120,65733,964,67034,0.014177,0.031244,0.687419,0.031244,0.312581,0.059771,0.022701,1.376307,0.72807
969,2068,65785,945,67053,0.013897,0.030478,0.686359,0.030478,0.313641,0.058364,0.022179,1.374185,0.729167
970,2023,65830,931,67067,0.013692,0.029814,0.684834,0.029814,0.315166,0.057141,0.021744,1.371132,0.730337
971,1973,65880,899,67099,0.013221,0.029078,0.686978,0.029078,0.313022,0.055794,0.021141,1.375423,0.730496
972,1906,65947,882,67116,0.012971,0.02809,0.683644,0.02809,0.316356,0.053963,0.020522,1.368749,0.733333
973,1898,65955,877,67121,0.012897,0.027972,0.683964,0.027972,0.316036,0.053746,0.020427,1.36939,0.733813
974,1845,66008,854,67144,0.012559,0.027191,0.683587,0.027191,0.316413,0.052302,0.019867,1.368634,0.73516
975,1772,66081,822,67176,0.012089,0.026115,0.683115,0.026115,0.316885,0.050307,0.019094,1.36769,0.738562
976,1730,66123,797,67201,0.011721,0.025496,0.684606,0.025496,0.315394,0.049162,0.018601,1.370675,0.738806
977,1689,66164,767,67231,0.01128,0.024892,0.687704,0.024892,0.312296,0.048045,0.018079,1.376877,0.739011
978,1553,66300,697,67301,0.01025,0.022888,0.690222,0.022888,0.309778,0.044306,0.016562,1.381919,0.73913
979,1536,66317,688,67310,0.010118,0.022637,0.690647,0.022637,0.309353,0.043837,0.016371,1.382771,0.740385
980,1488,66365,660,67338,0.009706,0.02193,0.692737,0.02193,0.307263,0.042514,0.015811,1.386955,0.741935
981,1445,66408,627,67371,0.009221,0.021296,0.697394,0.021296,0.302606,0.04133,0.015252,1.396278,0.744493
982,1344,66509,585,67413,0.008603,0.019808,0.696734,0.019808,0.303266,0.03852,0.014199,1.394957,0.747899
983,1308,66545,560,67438,0.008236,0.019277,0.700214,0.019277,0.299786,0.037521,0.01375,1.401925,0.748571
984,1263,66590,533,67465,0.007838,0.018614,0.703229,0.018614,0.296771,0.036268,0.01322,1.407962,0.75
985,1176,66677,496,67502,0.007294,0.017332,0.703349,0.017332,0.296651,0.03383,0.012308,1.408202,0.751773
986,1128,66725,471,67527,0.006927,0.016624,0.705441,0.016624,0.294559,0.032483,0.01177,1.412389,0.753463
987,996,66857,424,67574,0.006235,0.014679,0.701408,0.014679,0.298592,0.028756,0.010453,1.404316,0.754717
988,981,66872,417,67581,0.006133,0.014458,0.701717,0.014458,0.298283,0.028332,0.010291,1.404933,0.755365
989,892,66961,365,67633,0.005368,0.013146,0.709626,0.013146,0.290374,0.025814,0.009253,1.420769,0.756757
990,887,66966,355,67643,0.005221,0.013072,0.714171,0.013072,0.285829,0.025675,0.009142,1.429868,0.758389
991,835,67018,326,67672,0.004794,0.012306,0.719208,0.012306,0.280792,0.024198,0.008546,1.439952,0.761905
992,799,67054,316,67682,0.004647,0.011775,0.716592,0.011775,0.283408,0.02317,0.008208,1.434715,0.763636
993,745,67108,290,67708,0.004265,0.01098,0.719807,0.01098,0.280193,0.021629,0.007619,1.441152,0.763948
994,663,67190,250,67748,0.003677,0.009771,0.726177,0.009771,0.273823,0.019283,0.006721,1.453907,0.764706
995,631,67222,239,67759,0.003515,0.0093,0.725287,0.0093,0.274713,0.018364,0.006404,1.452125,0.766355
996,598,67255,229,67769,0.003368,0.008813,0.723096,0.008813,0.276904,0.017414,0.006088,1.447736,0.768
997,559,67294,213,67785,0.003132,0.008238,0.724093,0.008238,0.275907,0.016291,0.005683,1.449734,0.769231
998,539,67314,207,67791,0.003044,0.007944,0.72252,0.007944,0.27748,0.015715,0.005491,1.446584,0.771429
999,505,67348,191,67807,0.002809,0.007443,0.725575,0.007443,0.274425,0.014734,0.005123,1.4527,0.774194
1000,494,67359,188,67810,0.002765,0.00728,0.72434,0.00728,0.27566,0.014416,0.00502,1.450228,0.777778
1001,493,67360,184,67814,0.002706,0.007266,0.728213,0.007266,0.271787,0.014388,0.004983,1.457982,0.78
1002,425,67428,162,67836,0.002382,0.006264,0.72402,0.006264,0.27598,0.01242,0.004321,1.449588,0.782051
1003,391,67462,154,67844,0.002265,0.005762,0.717431,0.005762,0.282569,0.011433,0.004012,1.436396,0.782609
1004,384,67469,149,67849,0.002191,0.005659,0.72045,0.005659,0.27955,0.01123,0.003923,1.44244,0.788732
1005,336,67517,124,67874,0.001824,0.004952,0.730435,0.004952,0.269565,0.009837,0.003386,1.46243,0.792453
1006,295,67558,111,67887,0.001632,0.004348,0.726601,0.004348,0.273399,0.008644,0.002989,1.454755,0.792683
1007,265,67588,98,67900,0.001441,0.003906,0.730028,0.003906,0.269972,0.007769,0.002672,1.461615,0.793103
1008,253,67600,94,67904,0.001382,0.003729,0.729107,0.003729,0.270893,0.007419,0.002554,1.459771,0.8
1009,243,67610,87,67911,0.001279,0.003581,0.736364,0.003581,0.263636,0.007128,0.002429,1.474301,0.808333
1010,200,67653,70,67928,0.001029,0.002948,0.740741,0.002948,0.259259,0.005872,0.001987,1.483064,0.813953
1011,175,67678,63,67935,0.000926,0.002579,0.735294,0.002579,0.264706,0.00514,0.001752,1.47216,0.818182
1012,159,67694,53,67945,0.000779,0.002343,0.75,0.002343,0.25,0.004672,0.001561,1.501603,0.820144
1013,113,67740,38,67960,0.000559,0.001665,0.748344,0.001665,0.251656,0.003323,0.001112,1.498288,0.848485
1014,101,67752,33,67965,0.000485,0.001489,0.753731,0.001489,0.246269,0.002971,0.000986,1.509073,0.857143
1015,100,67753,32,67966,0.000471,0.001474,0.757576,0.001474,0.242424,0.002942,0.000972,1.51677,0.861111
1016,86,67767,27,67971,0.000397,0.001267,0.761062,0.001267,0.238938,0.002531,0.000832,1.52375,0.862069
1017,76,67777,21,67977,0.000309,0.00112,0.783505,0.00112,0.216495,0.002237,0.000714,1.568685,0.866667
1018,62,67791,19,67979,0.000279,0.000914,0.765432,0.000914,0.234568,0.001825,0.000596,1.5325,0.872727
1019,45,67808,11,67987,0.000162,0.000663,0.803571,0.000663,0.196429,0.001325,0.000412,1.60886,0.90625
1020,29,67824,9,67989,0.000132,0.000427,0.763158,0.000427,0.236842,0.000854,0.00028,1.527947,0.9375
1021,26,67827,4,67994,0.000059,0.000383,0.866667,0.000383,0.133333,0.000766,0.000221,1.735185,1
1022,0,67853,0,67998,0,0,?,0,?,?,0,?,1.00001
